iter	Passed	Remaining
9446	57385	3359
9447	57391	3353
9448	57396	3346
9449	57403	3340
9450	57409	3334
9451	57414	3328
9452	57423	3322
9453	57428	3316
9454	57433	3310
9455	57477	3306
9456	57493	3301
9457	57499	3295
9458	57513	3289
9459	57519	3283
9460	57524	3277
9461	57530	3271
9462	57536	3265
9463	57540	3258
9464	57545	3252
9465	57551	3246
9466	57557	3240
9467	57563	3234
9468	57569	3228
9469	57575	3222
9470	57580	3216
9471	57586	3210
9472	57589	3203
9473	57595	3197
9474	57601	3191
9475	57607	3185
9476	57613	3179
9477	57619	3173
9478	57625	3167
9479	57632	3161
9480	57638	3155
9481	57645	3149
9482	57653	3143
9483	57659	3137
9484	57667	3131
9485	57673	3125
9486	57681	3119
9487	57686	3112
9488	57695	3107
9489	57699	3100
9490	57705	3094
9491	57712	3088
9492	57718	3082
9493	57724	3076
9494	57730	3070
9495	57737	3064
9496	57745	3058
9497	57752	3052
9498	57759	3046
9499	57763	3040
9500	57770	3034
9501	57776	3028
9502	57783	3022
9503	57789	3015
9504	57796	3009
9505	57802	3003
9506	57809	2997
9507	57816	2991
9508	57823	2985
9509	57831	2979
9510	57838	2973
9511	57846	2967
9512	57864	2962
9513	57871	2956
9514	57877	2950
9515	57882	2944
9516	57889	2937
9517	57894	2931
9518	57900	2925
9519	57906	2919
9520	57911	2913
9521	57914	2907
9522	57921	2901
9523	57926	2895
9524	57932	2889
9525	57938	2882
9526	57943	2876
9527	57949	2870
9528	57954	2864
9529	57960	2858
9530	57965	2852
9531	57971	2846
9532	57977	2840
9533	57980	2833
9534	57986	2827
9535	57991	2821
9536	57997	2815
9537	58002	2809
9538	58008	2803
9539	58015	2797
9540	58021	2791
9541	58028	2785
9542	58036	2779
9543	58044	2773
9544	58051	2767
9545	58059	2761
9546	58064	2755
9547	58073	2749
9548	58081	2743
9549	58089	2737
9550	58097	2731
9551	58104	2725
9552	58108	2718
9553	58115	2712
9554	58119	2706
9555	58124	2700
9556	58132	2694
9557	58137	2688
9558	58144	2682
9559	58151	2676
9560	58158	2670
9561	58164	2664
9562	58171	2658
9563	58178	2652
9564	58184	2646
9565	58191	2640
9566	58197	2634
9567	58203	2627
9568	58211	2621
9569	58217	2615
9570	58225	2609
9571	58231	2603
9572	58238	2597
9573	58244	2591
9574	58252	2585
9575	58259	2579
9576	58266	2573
9577	58273	2567
9578	58280	2561
9579	58287	2555
9580	58293	2549
9581	58300	2543
9582	58307	2537
9583	58311	2531
9584	58318	2525
9585	58325	2518
9586	58331	2512
9587	58339	2506
9588	58345	2500
9589	58353	2494
9590	58359	2488
9591	58365	2482
9592	58372	2476
9593	58378	2470
9594	58385	2464
9595	58392	2458
9596	58403	2452
9597	58409	2446
9598	58417	2440
9599	58424	2434
9600	58428	2428
9601	58435	2422
9602	58438	2415
9603	58445	2409
9604	58452	2403
9605	58458	2397
9606	58470	2391
9607	58476	2385
9608	58484	2379
9609	58491	2373
9610	58498	2367
9611	58505	2361
9612	58513	2355
9613	58520	2349
9614	58527	2343
9615	58533	2337
9616	58540	2331
9617	58547	2325
9618	58554	2319
9619	58560	2313
9620	58567	2307
9621	58573	2301
9622	58579	2294
9623	58585	2288
9624	58591	2282
9625	58598	2276
9626	58603	2270
9627	58610	2264
9628	58616	2258
9629	58622	2252
9630	58628	2246
9631	58633	2240
9632	58640	2234
9633	58645	2227
9634	58651	2221
9635	58658	2215
9636	58664	2209
9637	58672	2203
9638	58677	2197
9639	58683	2191
9640	58688	2185
9641	58695	2179
9642	58701	2173
9643	58707	2167
9644	58714	2161
9645	58719	2154
9646	58726	2148
9647	58731	2142
9648	58737	2136
9649	58742	2130
9650	58748	2124
9651	58754	2118
9652	58760	2112
9653	58766	2106
9654	58771	2100
9655	58778	2094
9656	58784	2087
9657	58789	2081
9658	58795	2075
9659	58799	2069
9660	58804	2063
9661	58810	2057
9662	58816	2051
9663	58821	2045
9664	58827	2039
9665	58832	2032
9666	58838	2026
9667	58844	2020
9668	58850	2014
9669	58857	2008
9670	58861	2002
9671	58866	1996
9672	58873	1990
9673	58879	1984
9674	58884	1978
9675	58890	1971
9676	58896	1965
9677	58902	1959
9678	58905	1953
9679	58911	1947
9680	58916	1941
9681	58920	1935
9682	58925	1929
9683	58931	1922
9684	58937	1916
9685	58942	1910
9686	58948	1904
9687	58954	1898
9688	58961	1892
9689	58968	1886
9690	58973	1880
9691	58979	1874
9692	58983	1868
9693	58988	1862
9694	58994	1855
9695	59000	1849
9696	59006	1843
9697	59012	1837
9698	59018	1831
9699	59024	1825
9700	59030	1819
9701	59036	1813
9702	59041	1807
9703	59049	1801
9704	59055	1795
9705	59061	1788
9706	59068	1782
9707	59073	1776
9708	59080	1770
9709	59086	1764
9710	59089	1758
9711	59095	1752
9712	59101	1746
9713	59106	1740
9714	59112	1734
9715	59118	1728
9716	59123	1721
9717	59129	1715
9718	59134	1709
9719	59139	1703
9720	59144	1697
9721	59150	1691
9722	59155	1685
9723	59162	1679
9724	59167	1673
9725	59171	1666
9726	59174	1660
9727	59180	1654
9728	59185	1648
9729	59191	1642
9730	59197	1636
9731	59202	1630
9732	59209	1624
9733	59215	1618
9734	59221	1612
9735	59227	1605
9736	59232	1599
9737	59239	1593
9738	59244	1587
9739	59250	1581
9740	59256	1575
9741	59263	1569
9742	59270	1563
9743	59275	1557
9744	59280	1551
9745	59287	1545
9746	59292	1539
9747	59297	1532
9748	59303	1526
9749	59308	1520
9750	59314	1514
9751	59320	1508
9752	59325	1502
9753	59329	1496
9754	59333	1490
9755	59338	1484
9756	59344	1477
9757	59351	1471
9758	59360	1465
9759	59366	1459
9760	59372	1453
9761	59378	1447
9762	59384	1441
9763	59389	1435
9764	59394	1429
9765	59400	1423
9766	59405	1417
9767	59411	1411
9768	59417	1405
9769	59422	1398
9770	59428	1392
9771	59434	1386
9772	59439	1380
9773	59446	1374
9774	59451	1368
9775	59456	1362
9776	59463	1356
9777	59469	1350
9778	59482	1344
9779	59488	1338
9780	59494	1332
9781	59500	1326
9782	59505	1319
9783	59512	1313
9784	59515	1307
9785	59520	1301
9786	59526	1295
9787	59532	1289
9788	59538	1283
9789	59543	1277
9790	59548	1271
9791	59554	1265
9792	59559	1258
9793	59565	1252
9794	59570	1246
9795	59576	1240
9796	59582	1234
9797	59588	1228
9798	59593	1222
9799	59599	1216
9800	59605	1210
9801	59610	1204
9802	59615	1198
9803	59621	1191
9804	59627	1185
9805	59630	1179
9806	59636	1173
9807	59642	1167
9808	59647	1161
9809	59653	1155
9810	59661	1149
9811	59667	1143
9812	59674	1137
9813	59679	1131
9814	59685	1124
9815	59690	1118
9816	59696	1112
9817	59702	1106
9818	59707	1100
9819	59712	1094
9820	59718	1088
9821	59723	1082
9822	59728	1076
9823	59735	1070
9824	59740	1064
9825	59745	1057
9826	59751	1051
9827	59756	1045
9828	59762	1039
9829	59768	1033
9830	59773	1027
9831	59779	1021
9832	59785	1015
9833	59790	1009
9834	59796	1003
9835	59802	997
9836	59807	991
9837	59813	984
9838	59818	978
9839	59824	972
9840	59831	966
9841	59837	960
9842	59844	954
9843	59849	948
9844	59858	942
9845	59867	936
9846	59873	930
9847	59880	924
9848	59887	918
9849	59894	912
9850	59899	906
9851	59905	899
9852	59911	893
9853	59916	887
9854	59919	881
9855	59924	875
9856	59930	869
9857	59935	863
9858	59940	857
9859	59946	851
9860	59952	845
9861	59958	839
9862	59963	832
9863	59968	826
9864	59975	820
9865	59981	814
9866	59984	808
9867	59990	802
9868	59995	796
9869	60001	790
9870	60007	784
9871	60012	778
9872	60018	772
9873	60023	765
9874	60028	759
9875	60035	753
9876	60038	747
9877	60044	741
9878	60048	735
9879	60054	729
9880	60060	723
9881	60066	717
9882	60072	711
9883	60078	705
9884	60084	699
9885	60090	692
9886	60093	686
9887	60099	680
9888	60105	674
9889	60111	668
9890	60117	662
9891	60122	656
9892	60127	650
9893	60133	644
9894	60138	638
9895	60143	632
9896	60149	625
9897	60155	619
9898	60160	613
9899	60166	607
9900	60172	601
9901	60177	595
9902	60183	589
9903	60189	583
9904	60195	577
9905	60200	571
9906	60206	565
9907	60212	559
9908	60217	553
9909	60223	546
9910	60229	540
9911	60234	534
9912	60239	528
9913	60245	522
9914	60251	516
9915	60256	510
9916	60263	504
9917	60278	498
9918	60283	492
9919	60289	486
9920	60294	480
9921	60300	474
9922	60306	467
9923	60312	461
9924	60320	455
9925	60325	449
9926	60331	443
9927	60337	437
9928	60342	431
9929	60348	425
9930	60353	419
9931	60359	413
9932	60365	407
9933	60371	401
9934	60375	395
9935	60380	388
9936	60386	382
9937	60391	376
9938	60395	370
9939	60400	364
9940	60406	358
9941	60411	352
9942	60417	346
9943	60420	340
9944	60426	334
9945	60431	328
9946	60437	322
9947	60443	315
9948	60449	309
9949	60454	303
9950	60460	297
9951	60467	291
9952	60473	285
9953	60479	279
9954	60484	273
9955	60490	267
9956	60495	261
9957	60501	255
9958	60506	249
9959	60512	243
9960	60517	236
9961	60523	230
9962	60529	224
9963	60534	218
9964	60540	212
9965	60546	206
9966	60551	200
9967	60556	194
9968	60563	188
9969	60568	182
9970	60573	176
9971	60579	170
9972	60584	164
9973	60590	157
9974	60595	151
9975	60601	145
9976	60607	139
9977	60614	133
9978	60619	127
9979	60626	121
9980	60631	115
9981	60637	109
9982	60643	103
9983	60649	97
9984	60655	91
9985	60660	85
9986	60667	78
9987	60672	72
9988	60679	66
9989	60684	60
9990	60690	54
9991	60696	48
9992	60702	42
9993	60707	36
9994	60712	30
9995	60715	24
9996	60721	18
9997	60727	12
9998	60732	6
9999	60738	0
